"X" "Y" "Z"
0.0907747991677511 -0.158822761297512 1.96383476487103
0.0904109812800368 -0.158968252037252 1.96561213579947
0.090800203474017 -0.158806790004363 1.96349390769158
0.062329065119034 -0.147496561043329 1.95650865784842
0.0646966576346202 -0.153390267131735 1.95458943893869
0.0632686681730048 -0.160266568619369 1.96218436451644
0.0564736868045174 -0.15664740320388 1.9396537518874
0.0754891169010598 -0.153007798395767 1.94041229004142
0.0700250024605029 -0.15269852629371 1.94871845972297
0.0684573017340711 -0.154212545685409 1.94429281813074
0.0476591733040746 -0.137026755212747 1.94344373409804
0.0650436641302091 -0.145219527877592 1.93250536645387
0.0617359622781277 -0.133388155060143 1.94730511208774
0.0616852293558021 -0.133441722294223 1.94888933868637
0.0713993848008109 -0.13437175141224 1.94169624534341
0.0666989029622563 -0.136829269198315 1.944631808449
0.0592414058838914 -0.123252170792251 1.93993682519789
0.0592328506335718 -0.122597568519593 1.95103047578204
0.0786931532121914 -0.132044819152222 1.95188959881041
0.0751215716662096 -0.119671750071811 1.94949140355757
0.0689818702525159 -0.108652658960481 1.95460149269565
0.071580807512916 -0.104157606084177 1.95532009428456
0.0588411415281714 -0.118395598842847 1.9537521002288
0.053584350355273 -0.108385722088129 1.93842212920932
0.0534414691830967 -0.108336833683392 1.94434801415209
0.0535256569736922 -0.108069397702345 1.93763329528509
0.0759068173494501 -0.10796091191912 1.93711866302879
0.0646017332810541 -0.0982688976381192 1.93200768585586
0.0486958458766374 -0.095944920137117 1.93334047916904
0.0500848791408152 -0.0984395120188196 1.93635602148318
0.0599500145742226 -0.118981478181752 1.9401362954027
0.0598362513702395 -0.118930824663857 1.93868165422976
0.0723693960143815 -0.108905139642146 1.94056740213934
0.0539298088146565 -0.0963249294539011 1.93982584237979
0.0574795415273122 -0.0922573705517854 1.94401255715836
0.0714785668893256 -0.103115509764106 1.95583109749954
0.0622325671354913 -0.113224094648779 1.94622976641391
0.0491382713371741 -0.11562917186849 1.93834134949768
0.0549793033889367 -0.115273980131848 1.94420024962861
0.077491815641032 -0.11772120587651 1.95612802262279
0.0607407663032733 -0.120304877685242 1.94150353149718
0.0608213562264081 -0.120360448431923 1.94379337683047
0.0588813661495861 -0.133429305462762 1.94073243327939
0.0573399590543023 -0.134798406662805 1.95410394523483
0.037768917792441 -0.117638609170742 1.94170060908717
0.0621153728566403 -0.139491050219114 1.94586663982191
0.0563959839003278 -0.131867324889331 1.9432659952655
0.0569933317769438 -0.146410543073224 1.93447279939621
0.0570231103777072 -0.147010326709146 1.93774644357857
0.0621105091025092 -0.133605757401987 1.94314571919678
0.0520219284790176 -0.143201449985319 1.93480155544396
0.0528998781431047 -0.146150033754457 1.93481644478162
0.0530419464857387 -0.146243786027989 1.93312021449374
0.0563801898198818 -0.135071762061114 1.9393684323126
0.0510688432386106 -0.139107801026153 1.93397043581568
0.0457254574550819 -0.134300207185137 1.93422877319425
0.0339741682200128 -0.138935370246214 1.93740138415553
0.0495810710418819 -0.145531675987521 1.95039480120457
0.036944502694 -0.139499169212047 1.94223326490688
0.0608673952585598 -0.136749668809285 1.95115661102806
0.0569128311714852 -0.132396150786382 1.95636186112535
0.05823916065351 -0.147774908389107 1.95170578467035
0.0369515285631714 -0.117996132131758 1.95853384066185
0.0475989479500751 -0.112830365617578 1.95614971529137
0.0701242555767658 -0.121956598864017 1.96621360940199
0.0505088107786497 -0.126296655034248 1.94573259090862
0.059808938821952 -0.12645237983515 1.94654478393378
0.0490780791912813 -0.12373884836704 1.95330751942086
0.0417498689322695 -0.117201643212521 1.95103297578612
0.0441199653446333 -0.10660363034018 1.94958367087518
0.065147920463915 -0.113973575933791 1.95622880407404
0.06530585918778 -0.114273166089839 1.95921541407571
0.0653363093676645 -0.113785398516841 1.95502933544597
0.0540508780918235 -0.112813598425879 1.95152383564713
0.0540563391307163 -0.11306040589711 1.9527876233077
0.0539350144778568 -0.108701578970113 1.95541635724607
0.0456981235013377 -0.104231094821962 1.94134865182997
0.0607873602366415 -0.121739164949743 1.94075680886053
0.0662746150922261 -0.125438406287655 1.94847648642957
0.0397232584245254 -0.109868368909704 1.94330115563469
0.0398340702959926 -0.100821481589683 1.92990386883939
0.0563556654574248 -0.119255577779923 1.95026380123543
0.0442788861302687 -0.128458679915059 1.93352967245357
0.0505938793169237 -0.119629604137231 1.93847534090471
0.0534764899037182 -0.126809001661025 1.95172215520436
0.0436748253241015 -0.116182594625017 1.95174994992821
0.0349311264111089 -0.122160487635959 1.95087729209961
0.0349258407157644 -0.122382818453855 1.95659371111304
0.0564744110939612 -0.134882171382482 1.95351129065076
0.0563663175048888 -0.134735717120177 1.95568914493549
0.0594686390694825 -0.117251450661885 1.96104377622422
0.0437546068384449 -0.131576636790601 1.96071859452515
0.0309644268595433 -0.134570677323181 1.94566394600393
0.0496610565818732 -0.142857784688856 1.94451767902011
0.0598445676111676 -0.134850017903327 1.94623851429872
0.0597035580808662 -0.135238856909563 1.95282117729778
0.0510025037747385 -0.120671811097366 1.94297812918377
0.0558814558549603 -0.129304639523377 1.94235801708899
0.045055012739677 -0.133316447329594 1.94347548051242
0.0441743490590382 -0.134306336820533 1.94500523311393
0.0544835669847983 -0.124713671097519 1.94049578086619
0.0660031564912722 -0.126963827208122 1.94581931249252
0.0501393076131674 -0.116651688631441 1.94380690532176
0.0511083224076362 -0.117105731874835 1.94200672047538
0.0554096935942531 -0.114948363973707 1.95403712552083
0.0554814837462324 -0.124629765385651 1.94162138553981
0.0559154006911999 -0.110575797077979 1.93982245019548
0.0515834674748956 -0.114059189462242 1.93755451200378
0.0529110296708924 -0.100480111522926 1.94531432594149
0.0398110301974001 -0.0921973262705453 1.93030749239671
0.0657561582864296 -0.0983770266103358 1.93344705559499
0.0548349873474509 -0.108008259998445 1.93657057499521
0.0441849134268714 -0.100364155481891 1.92139425039158
0.0441492841346377 -0.100503471272815 1.92572870545207
0.055324727695921 -0.0956105142632987 1.93747489376315
0.0520439826638497 -0.0892916723456256 1.94876822585882
0.047170131114175 -0.0811403317527948 1.94606163182284
0.0666579380853963 -0.0903833452767172 1.95732874295561
0.0667594328431414 -0.0906132658745724 1.9568419029607
0.06681418773848 -0.0904571140484115 1.96147524473799
0.0540759066453428 -0.0759976019807938 1.94653456548184
0.0538404232014167 -0.0758555443645163 1.94922915744514
0.0651253298179234 -0.0910419282720183 1.9584251237474
0.0436234641715569 -0.0986749864843785 1.9418175004497
0.0548782982618482 -0.102100162189215 1.93737447631861
0.0745724744387615 -0.109085626710196 1.94551193270288
0.0496195526080826 -0.0993581437961973 1.93933862227737
0.0545516049431895 -0.0939266485333131 1.94304413172093
0.0606509720767695 -0.0997731840074884 1.9570505576478
0.0528914308197896 -0.106820813834759 1.95432108293027
0.0496801534376183 -0.111982814583897 1.9423176334302
0.065310617523359 -0.129484571328752 1.94593404083129
0.0465742872719123 -0.120165020056839 1.94175824173839
0.0447848861401101 -0.114551546374893 1.93519687432545
0.067534375146489 -0.124162290973468 1.94843652676422
0.0530589529825734 -0.1290397683372 1.94710742707134
0.0372931763778523 -0.127600381639543 1.92720793247843
0.0427197969020092 -0.116378020764043 1.93375004389058
0.057925458594474 -0.132608194424232 1.9385841859701
0.0525532577385679 -0.133821836198651 1.93966098599777
0.0525011009318233 -0.140873856795492 1.93471326109545
0.0564317392017182 -0.142490643215945 1.9372302831762
0.0562912733013846 -0.143091738682522 1.94475453464243
0.0446439862223731 -0.140809360459753 1.94239090616604
0.0441700057161826 -0.139364519938926 1.95010845123309
0.0569751336998261 -0.134897481466298 1.96116599727303
0.0567684127554292 -0.135099886588208 1.95455444253239
0.0680209796572787 -0.136084935674192 1.9566909524221
0.0731505157626816 -0.138657454130138 1.95821963904524
0.0519479580874962 -0.127093800290284 1.96406322198622
0.0408445309437063 -0.135588129510459 1.94372493771149
0.0648150124352983 -0.147097654455446 1.94928444984761
0.0563845694167436 -0.134783067455784 1.94433467312399
0.0774665775553929 -0.133773674762891 1.9363417316907
0.0704443400368793 -0.124884025405956 1.94772998517924
0.0548431777253566 -0.126839230397299 1.93646734700206
0.053914915130215 -0.114785766671419 1.94942865950152
0.0568593852364269 -0.126635377022945 1.94311406681674
0.0645938492090556 -0.121023927815139 1.94364414500065
0.0685218901248739 -0.116008458298728 1.94527586517977
0.0684440395650341 -0.116208351703293 1.94245750934233
0.0618177460527963 -0.124331199080262 1.95786086795146
0.0446823844420801 -0.102928594236144 1.94627745598562
0.0704660120382907 -0.113469019371336 1.96161858719034
0.069913491888921 -0.117850876931813 1.96825072003283
0.069925550627796 -0.117914200127471 1.96396318699238
0.050418635423899 -0.112295919022154 1.95149577625262
0.0667937092469414 -0.0999261967343842 1.9534948387928
0.0734473755287162 -0.110517732610016 1.97017069621699
0.0734312877779595 -0.110830334648436 1.96995539982462
0.0603466064856613 -0.116756188154744 1.94376172695668
0.0671382707847997 -0.129265975929923 1.94524713392961
0.0607150500023684 -0.115813003569411 1.94694474883948
0.0568012922827493 -0.100588451638643 1.94470276418475
0.0837654608067348 -0.0955447864150847 1.95187346083405
0.0682629630397632 -0.116115985210049 1.95356018063695
0.0505968871271349 -0.113536141498629 1.94666099057738
0.0667809790876762 -0.123434942584863 1.96365121235739
0.0621838768308401 -0.121483005670133 1.95671576053755
0.0622517384762244 -0.117802013839733 1.944675768079
0.0661707361703131 -0.119201574393037 1.93808240930384
0.0818157060976275 -0.133388847305225 1.9550704942972
0.0574038947980471 -0.124521286294823 1.93817299179376
0.0618193625962243 -0.117527500652604 1.93657865635689
0.058875519163818 -0.110218819129596 1.944158729342
0.0651057745478206 -0.129537656704169 1.93556161181998
0.0665198110683932 -0.127322210068566 1.94535861813262
0.0809219964831176 -0.134193678190067 1.94317118300554
0.0760937887683626 -0.125472103220084 1.94802220499852
0.075920602608774 -0.12571817320416 1.94312508784822
0.0587465059705066 -0.122397558413444 1.93664494337755
0.0750903369238962 -0.125030502655334 1.9396551490862
0.0707112758705063 -0.128283015208987 1.9453691838104
0.0685391335465224 -0.116945657472088 1.93750812919184
0.0745404687339287 -0.115219937810998 1.93673573236754
0.0876051440516348 -0.126607581436051 1.94862324158423
0.0647023940003874 -0.123487729161756 1.94403880879354
0.0721593278221185 -0.128531464900822 1.94082473730987
0.0784039484478268 -0.131983487293111 1.94454155099394
0.0648094670820016 -0.117332717995923 1.93102074766135
0.0728544126488059 -0.111974131170367 1.94372879838546
0.0689771112319497 -0.106224990038006 1.93905898932298
0.0721589204107687 -0.107130055033718 1.94464322240712
0.0792440368933062 -0.105599897675471 1.94142909184372
0.0809526386187702 -0.119477002179154 1.94495942967709
0.071408652871967 -0.109603085787999 1.93898287238965
0.070874872769637 -0.110125822723925 1.93457296945152
0.0787886906681076 -0.117073106017713 1.94745138963678
0.0594586725946228 -0.10329938152168 1.94482377364791
0.07513868085324 -0.100017664411006 1.95149860803132
0.0865431024015666 -0.104607337773351 1.95409789347702
0.0759204856827413 -0.11397958069905 1.95311748158208
0.0757951408614591 -0.113798610610213 1.95259417160157
0.0543797938526891 -0.099701145829815 1.94845529244609
0.0726124365117532 -0.114079043435717 1.95052449043514
0.0686627574226594 -0.117558621935427 1.94913690757878
